,molecule_cheml_id,standard_value,canonical_smiles,bioactivity_class
1680,CHEMBL1688909,81.0,CN(C)c1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,active
1681,CHEMBL1688910,70.0,O=c1cc(Cn2ccnc2)c2ccc(Oc3cc(F)cc(F)c3)cc2o1,active
1682,CHEMBL1688911,47.0,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccc(F)c(F)c3)cc2o1,active
1683,CHEMBL1688912,105.0,O=c1cc(Cn2ccnc2)c2ccc(Nc3ccccc3)cc2o1,active
1684,CHEMBL1688913,3750.0,O=c1cc(Cn2ccnc2)c2ccc(O)cc2o1,intermediate
1685,CHEMBL225472,280.0,COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1,active
1686,CHEMBL1688914,455.0,COc1ccc2c(C(c3ccccc3)n3ccnc3)cc(=O)oc2c1,active
1687,CHEMBL1688915,67.0,O=c1cc(C(c2ccccc2)n2ccnc2)c2ccc(Oc3ccccc3)cc2o1,active
1688,CHEMBL1688916,317.0,O=c1cc(C(c2ccccc2)n2ccnc2)c2ccc(Oc3ccc(F)c(F)c3)cc2o1,active
1689,CHEMBL1688917,532.0,O=c1cc(C(c2ccc(Cl)cc2)n2ccnc2)c2ccc(Oc3ccccc3)cc2o1,active
1690,CHEMBL1688918,4010.0,N#Cc1ccc(C(c2cc(=O)oc3cc(Oc4ccccc4)ccc23)n2ccnc2)cc1,intermediate
1691,CHEMBL387892,2820.0,COc1ccc2cc(Cn3ccnc3)c(=O)oc2c1,intermediate
1692,CHEMBL1688919,313.0,O=c1oc2cc(Oc3ccccc3)ccc2cc1C(c1ccccc1)n1ccnc1,active
1693,CHEMBL9298,52.0,N#Cc1ccc(C2CCCc3cncn32)cc1,active
1694,CHEMBL1689257,30700.0,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@H](OCCc2ccc(O)cc2)O[C@@H]1CO,inactive
1695,CHEMBL1689258,32300.0,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@@H]1O,inactive
1696,CHEMBL1689259,26800.0,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](OCCc2ccc(O)c(O)c2)[C@@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O,inactive
1697,CHEMBL518414,35300.0,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
1698,CHEMBL9298,30.0,N#Cc1ccc(C2CCCc3cncn32)cc1,active
1699,CHEMBL1444,18.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active
1700,CHEMBL488,5800.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,intermediate
1701,CHEMBL404225,4300.0,O=C1CC(c2ccccc2)Oc2c1ccc1ccccc21,intermediate
1702,CHEMBL255108,1540.0,N#Cc1ccc(C2CC(=O)c3ccc4ccccc4c3O2)cc1,intermediate
1703,CHEMBL256665,630.0,O=C1CC(c2ccc(O)cc2)Oc2c1ccc1ccccc21,active
1704,CHEMBL1783176,36.0,c1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active
1705,CHEMBL1783178,534.0,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active
1706,CHEMBL1783178,34.0,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active
1707,CHEMBL1783178,78.0,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active
1708,CHEMBL1783177,32.0,Oc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,active
1709,CHEMBL95109,91.0,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active
1710,CHEMBL95109,60.0,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active
1711,CHEMBL95109,600.0,COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active
1712,CHEMBL1444,4.2,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active
1713,CHEMBL1784788,441.0,O=C(C(=Cc1ccccc1)n1cncn1)c1ccc(Cl)cc1Cl,active
1714,CHEMBL1485809,16.5,COc1ccc(C(=O)OC(COc2ccccc2)Cn2ccnc2)cc1,active
1715,CHEMBL1784789,119.0,O=S(=O)(NCCCn1ccnc1)c1ccc2c(c1)OCCO2,active
1716,CHEMBL1784790,21700.0,O=c1oc2cc(OCC(O)Cn3cncn3)ccc2c2c1CCC2,inactive
1717,CHEMBL1784791,59.2,COc1cc(CC(=O)N2CCOC(Cn3ccnc3)C2)cc(OC)c1OC,active
1718,CHEMBL1784792,5790.0,COc1ccc2c(c1)OC1(CCN(C(=O)Cn3cncn3)CC1)CC2=O,intermediate
1719,CHEMBL1784793,991.0,O=C(Cn1cncn1)NC(CCc1ccccc1)c1ccc2c(c1)OCCO2,active
1720,CHEMBL1784794,10600.0,CCc1[nH]c2ccc(C(=O)NCC(C)n3cncn3)cc2c1C,inactive
1721,CHEMBL1784795,25000.0,CC(CNC(=O)c1cc2c([nH]c1=O)CCCCC2)n1cncn1,inactive
1722,CHEMBL1784796,3500.0,Cc1ncc(CNc2ccc(OCC(O)Cn3ccnc3)cc2)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,intermediate
1723,CHEMBL1784797,3100.0,O=C(CCn1ccnc1)NC[C@H]1CC[C@H](c2ncncc2-c2ccccn2)CC1,intermediate
1724,CHEMBL1784798,248.0,O=C(Cn1ccnc1)Nc1ccccc1Oc1ccc(F)cc1,active
1725,CHEMBL1784800,3100.0,COc1ccc(C(C)NC(=O)c2ccccc2Cn2cncn2)cc1F,intermediate
1726,CHEMBL1784801,9.4,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,active
1727,CHEMBL1784803,498.0,COc1cc2c(cc1-c1cncn1CCCn1ccnc1C)OCCCO2.Cl,active
1728,CHEMBL1784804,78.8,COc1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1.Cc1ccc(S(=O)(=O)O)cc1,active
1729,CHEMBL1784805,66.5,CC(=O)c1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,active
1730,CHEMBL1521315,1000.0,Cc1ccc(C(=O)NCCCn2ccnc2)cc1[N+](=O)[O-],active
1731,CHEMBL1389987,10600.0,Cc1ccc(C(=O)NCCCn2ccnc2)cn1,inactive
1732,CHEMBL1784806,761.0,CCOc1ccc(S(=O)(=O)NCCCn2ccnc2)c2ccccc12,active
1733,CHEMBL1303900,172.0,Cc1cc(C)c(S(=O)(=O)NCCCn2ccnc2)cc1C,active
1734,CHEMBL1784807,61.6,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C,active
1735,CHEMBL1351273,63.7,COc1cc(Cl)c(S(=O)(=O)NCCCn2ccnc2)cc1Cl,active
1736,CHEMBL1784808,440.0,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,active
1737,CHEMBL1538978,2500.0,C=CCN(c1ccc(C(=O)NCCCn2ccnc2)cc1)S(C)(=O)=O,intermediate
1738,CHEMBL1784809,100.0,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1F,active
1739,CHEMBL1784810,13200.0,CC(C)(C(=O)Nc1ccccc1Oc1ccc(F)cc1)n1cncn1,inactive
1740,CHEMBL1784811,34.5,O=C(Cc1ccc(F)cc1)N1CCOC(Cn2ccnc2)C1,active
1741,CHEMBL1784812,46.7,O=C(Cc1ccc2c(c1)OCO2)N1CCOC(Cn2ccnc2)C1,active
1742,CHEMBL1784813,499.0,CC1(C)Oc2ccc(S(=O)(=O)NCCCn3ccnc3)cc2NC1=O,active
1743,CHEMBL224789,8.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnn2)cc1,active
1744,CHEMBL1824742,4700.0,CCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,intermediate
1745,CHEMBL1824743,5070.0,CCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,intermediate
1746,CHEMBL1824744,10600.0,CCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,inactive
1747,CHEMBL1824745,16020.0,CCCCCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,inactive
1748,CHEMBL1824746,19320.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(C3CCCCC3)nn2)cc1,inactive
1749,CHEMBL1824747,10330.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(-c3ccccc3)nn2)cc1,inactive
1750,CHEMBL1824748,10970.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccccc3)nn2)cc1,inactive
1751,CHEMBL1824749,16110.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(Cl)cc3)nn2)cc1,inactive
1752,CHEMBL1824750,4640.0,N#Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,intermediate
1753,CHEMBL1824751,7730.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,intermediate
1754,CHEMBL1824752,10950.0,Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,inactive
1755,CHEMBL1824753,12160.0,COc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,inactive
1756,CHEMBL1824754,13350.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,inactive
1757,CHEMBL1824755,4580.0,c1ccc(C(c2ccccc2)n2ccnn2)cc1,intermediate
1758,CHEMBL1824756,10960.0,CCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive
1759,CHEMBL1824757,14830.0,CCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive
1760,CHEMBL1824758,19360.0,CCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive
1761,CHEMBL1824759,13540.0,CCCCCCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,inactive
1762,CHEMBL1824760,13720.0,c1ccc(C(c2ccccc2)n2cc(C3CCCCC3)nn2)cc1,inactive
1763,CHEMBL1824761,12940.0,c1ccc(-c2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive
1764,CHEMBL1824762,31260.0,c1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive
1765,CHEMBL1824763,13370.0,Clc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive
1766,CHEMBL1824764,16410.0,N#Cc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive
1767,CHEMBL1824765,11610.0,O=[N+]([O-])c1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive
1768,CHEMBL1824766,26770.0,Cc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive
1769,CHEMBL1824767,15210.0,COc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,inactive
1770,CHEMBL1824768,15480.0,c1ccc(-c2ccc(OCc3cn(C(c4ccccc4)c4ccccc4)nn3)cc2)cc1,inactive
1771,CHEMBL1824769,100.0,N#Cc1ccc(Cn2ccnn2)cc1,active
1772,CHEMBL1825017,12200.0,N#Cc1ccc(Cn2nccn2)cc1,inactive
1773,CHEMBL1825018,11880.0,c1ccc(Cn2ccnn2)cc1,inactive
1774,CHEMBL1825019,16310.0,c1ccc(Cn2nccn2)cc1,inactive
1775,CHEMBL1825020,150.0,N#Cc1ccc(Cn2cncn2)cc1,active
1776,CHEMBL349822,7.0,N#Cc1ccc(Cn2ccnc2)cc1,active
1777,CHEMBL1825021,4110.0,c1ccc(Cn2cncn2)cc1,intermediate
1778,CHEMBL14192,150.0,c1ccc(Cn2ccnc2)cc1,active
1779,CHEMBL1825022,79980.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2nccn2)cc1,inactive
1780,CHEMBL1444,8.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active
1781,CHEMBL29482,4.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,active
1782,CHEMBL1825023,12010.0,c1ccc(C(c2ccccc2)n2nccn2)cc1,inactive
1783,CHEMBL1825024,1100.0,c1ccc(C(c2ccccc2)n2cncn2)cc1,intermediate
1784,CHEMBL336638,20.0,c1ccc(C(c2ccccc2)n2ccnc2)cc1,active
1785,CHEMBL1825025,4370.0,CCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate
1786,CHEMBL1825026,5260.0,CCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate
1787,CHEMBL1825027,3070.0,CCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate
1788,CHEMBL1825028,7880.0,CCCCCCCCCCc1cn(Cc2ccc(C#N)cc2)nn1,intermediate
1789,CHEMBL1825029,10700.0,N#Cc1ccc(Cn2cc(C3CCCCC3)nn2)cc1,inactive
1790,CHEMBL1825030,3380.0,N#Cc1ccc(Cn2cc(-c3ccccc3)nn2)cc1,intermediate
1791,CHEMBL1825031,6090.0,N#Cc1ccc(Cn2cc(COc3ccccc3)nn2)cc1,intermediate
1792,CHEMBL1825032,3910.0,N#Cc1ccc(Cn2cc(COc3ccc(Cl)cc3)nn2)cc1,intermediate
1793,CHEMBL1825033,9160.0,N#Cc1ccc(Cn2cc(COc3ccc(C#N)cc3)nn2)cc1,intermediate
1794,CHEMBL1825034,5620.0,N#Cc1ccc(Cn2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,intermediate
1795,CHEMBL1825035,4170.0,Cc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,intermediate
1796,CHEMBL1825036,2340.0,COc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,intermediate
1797,CHEMBL1825037,11570.0,N#Cc1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,inactive
1798,CHEMBL1825038,12630.0,CCCc1cn(Cc2ccccc2)nn1,inactive
1799,CHEMBL1825039,7470.0,CCCCCCc1cn(Cc2ccccc2)nn1,intermediate
1800,CHEMBL1825040,9530.0,CCCCCCCc1cn(Cc2ccccc2)nn1,intermediate
1801,CHEMBL1825041,6400.0,CCCCCCCCCCc1cn(Cc2ccccc2)nn1,intermediate
1802,CHEMBL1825042,7980.0,c1ccc(Cn2cc(C3CCCCC3)nn2)cc1,intermediate
1803,CHEMBL1825043,9770.0,c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,intermediate
1804,CHEMBL272339,10600.0,c1ccc(Cn2cc(COc3ccccc3)nn2)cc1,inactive
1805,CHEMBL1825044,5040.0,Clc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate
1806,CHEMBL1825045,1360.0,N#Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate
1807,CHEMBL1825046,2780.0,O=[N+]([O-])c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate
1808,CHEMBL1825047,2270.0,Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,intermediate
1809,CHEMBL1825048,17340.0,COc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,inactive
1810,CHEMBL1825049,10700.0,c1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,inactive
1811,CHEMBL1098737,110.0,O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,active
1812,CHEMBL9165,150.0,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,active
1813,CHEMBL1915151,44800.0,C=CCOC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)OC,inactive
1814,CHEMBL1915152,64500.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC(C)C,inactive
1815,CHEMBL1915156,63200.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(C)cc1,inactive
1816,CHEMBL1915159,68100.0,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(C)(=O)=O,inactive
1817,CHEMBL1915161,58600.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,inactive
1818,CHEMBL1915167,47300.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC(C)C,inactive
1819,CHEMBL1915176,72000.0,CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,inactive
1820,CHEMBL1915401,57400.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,inactive
1821,CHEMBL1915403,10500.0,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,inactive
1822,CHEMBL9352,230.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,active
1823,CHEMBL264401,50000.0,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,inactive
1824,CHEMBL1939366,200.0,c1cncc(-c2nsc(-c3cccnc3)n2)c1,active
1825,CHEMBL1454842,800.0,c1cc(-c2nsc(-c3ccncc3)n2)ccn1,active
1826,CHEMBL1939519,50000.0,Clc1ccc(-c2nsc(-c3ccc(Cl)cc3)n2)cc1,inactive
1827,CHEMBL1939520,50000.0,Fc1ccc(-c2nsc(-c3ccc(F)cc3)n2)cc1,inactive
1828,CHEMBL1939521,50000.0,Brc1ccc(-c2nsc(-c3ccc(Br)cc3)n2)cc1,inactive
1829,CHEMBL1939522,50000.0,COc1ccc(-c2nsc(-c3ccc(OC)cc3)n2)cc1,inactive
1830,CHEMBL1939523,50000.0,Brc1ccccc1-c1nsc(-c2ccccc2Br)n1,inactive
1831,CHEMBL1939524,50000.0,Clc1ccccc1-c1nsc(-c2ccccc2Cl)n1,inactive
1832,CHEMBL1939525,50000.0,FC(F)(F)c1ccc(-c2nsc(-c3ccc(C(F)(F)F)cc3)n2)cc1,inactive
1833,CHEMBL1939526,50000.0,CC(C)(C)c1ccc(-c2nsc(-c3ccc(C(C)(C)C)cc3)n2)cc1,inactive
