molecule_cheml_id,standard_value,canonical_smiles
CHEMBL464007,9700.0,CC(C)=CCc1cc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)ccc1O
CHEMBL457686,3400.0,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1O)CC2=O
CHEMBL458395,2200.0,O=C1C[C@@H](c2ccc(O)cc2O)Oc2cc(O)cc(O)c21
CHEMBL457680,400.0,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O
CHEMBL457679,100.0,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O
CHEMBL457678,100.0,CC(C)(O)C1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2O)CC3=O)O1
CHEMBL458188,31100.0,CC(C)=CCc1c(O)cc(O)cc1-c1cc2ccc(O)cc2o1
CHEMBL514745,500.0,C/C(=C\Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O)COC(=O)/C=C/c1ccc(O)cc1
CHEMBL463638,7100.0,COc1cc(/C=C/C(=O)OC/C(C)=C/Cc2c(O)ccc(C(=O)/C=C/c3ccc(O)cc3O)c2O)ccc1O
CHEMBL458187,24000.0,CC(C)=CCC/C(C)=C/Cc1c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c2c1=O
CHEMBL9298,30.0,N#Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL169,32000.0,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL487887,500000.0,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL132530,800.0,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL264924,500000.0,C[C@H]1[C@H](C)CC[C@]2(C(=O)NCCCN3CCN(CCCN)CC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL270215,500000.0,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)NCCCN5CCN(CCCN)CC5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
CHEMBL454421,500000.0,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)NC(C)(C)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL486853,500000.0,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)O)CC[C@]32C)[C@@]1(C)CCC#N
CHEMBL487888,500000.0,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC/C(=N\O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL28,10000.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL169,14.0,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL410525,42.7,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C
CHEMBL459502,25.0,COc1ccc(C(Cn2ccnc2)Sc2ccc(Cl)c(Cl)c2)cc1
CHEMBL459503,24.9,Oc1cc2c(cc1C(c1ccc3c(c1)OCO3)n1ccnc1)OCO2
CHEMBL513615,5.3,Oc1cc2c(cc1C(c1ccc(F)cc1)n1ccnc1)OCO2
CHEMBL496777,190.3,O=Cc1c(Cn2ccnc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1
CHEMBL495565,96.0,Cc1nc2ccc(Cl)c(-n3ccnc3)c2cc1CCn1ccnc1
CHEMBL495563,3100.0,COc1ccc(-c2cnnn2Cc2ccco2)cc1
CHEMBL495566,46700.0,c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1
CHEMBL495567,76.0,COc1ccc2nc3cc(Cl)ccc3c(Nc3cccnc3)c2c1
CHEMBL523231,29800.0,COc1ccc2c(Cc3ccc(O)cc3)cncc2c1O
CHEMBL495777,1400.0,COc1ccc2c(Cc3cccc([N+](=O)[O-])c3)cncc2c1O
CHEMBL523232,2100.0,O=[N+]([O-])c1ccc2c(c1)nc(-c1ccccn1)n2CCc1ccncc1
CHEMBL509750,47.7,Oc1ccc(-c2nc(-c3cccnc3)c(-c3ccc(Cl)cc3)[nH]2)cc1
CHEMBL497614,5600.0,COc1ccc(/C(=N/Nc2cnnc(Cl)c2Cl)c2ccccc2)cc1
CHEMBL495574,37600.0,O=[N+]([O-])c1cccc(Cc2nncc3ccccc23)c1
CHEMBL1444,6.1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL224665,2.3,O=c1c([C@@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12
CHEMBL159073,40.0,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12
CHEMBL421149,43.0,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12
CHEMBL213588,45.0,O=c1c(Cn2ccnc2)c(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12
CHEMBL522917,49.0,O=c1c([C@@H](c2ccc(Br)cc2)n2ccnc2)coc2ccccc12
CHEMBL437731,51.0,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1
CHEMBL209731,69.0,N#Cc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1
CHEMBL213587,71.0,O=c1c(Cn2ccnc2)c(-c2ccccc2)oc2ccccc12
CHEMBL223874,74.0,c1ccc(C2(n3ccnc3)c3ccccc3-c3ccccc32)cc1
CHEMBL212473,80.0,COc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1
CHEMBL421829,89.0,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc(Br)c12
CHEMBL525379,96.0,O=c1c([C@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12
CHEMBL158984,100.0,O=c1ccoc2cc(Cn3ccnc3)ccc12
CHEMBL224787,106.0,COc1ccc2c(-c3ccccc3)c(Cn3ccnc3)c(=O)oc2c1
CHEMBL225079,110.0,N#Cc1ccc([C@H](c2coc3ccccc3c2=O)n2ccnc2)cc1
CHEMBL224228,144.0,O=c1ccc2cc(Cn3ccnc3)ccc2o1
CHEMBL225499,150.0,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccccc3)cc2o1
CHEMBL375046,168.0,COc1cc(Cn2ccnc2)c2ccc(=O)oc2c1
CHEMBL53068,170.0,C1=C(Cn2ccnc2)c2cccnc2CC1
CHEMBL188664,210.0,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccccc3)ccc12
CHEMBL496375,220.0,COc1ccc(-c2cc3c(=O)cc(O)oc3cc2SCc2ccncc2)cc1
CHEMBL53290,220.0,C1=C(CCCn2ccnc2)c2cccnc2CC1
CHEMBL161230,240.0,N#Cc1ccc(Cn2ccnc2)c2occc(=O)c12
CHEMBL185950,280.0,O=c1c(-c2ccc(O)cc2)c(SCc2ccncc2)oc2cc(O)ccc12
CHEMBL225472,280.0,COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1
CHEMBL376786,290.0,O=c1c([C@H](c2ccc(Br)cc2)n2ccnc2)coc2ccccc12
CHEMBL54803,350.0,c1cc(CCn2ccnc2)c2cccnc2c1
CHEMBL350922,390.0,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12
CHEMBL377766,440.0,O=c1c(Cn2ccnc2)c(-c2ccc(Br)cc2)oc2ccccc12
CHEMBL212168,470.0,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc([N+](=O)[O-])cc3)oc2c1
CHEMBL293122,500.0,C1=C(CCn2ccnc2)c2cccnc2CC1
CHEMBL363493,520.0,O=c1c(-c2ccccc2)c(-n2ccnc2)oc2cc(OCc3ccccc3)ccc12
CHEMBL186079,530.0,COc1ccc(-c2c(SCc3ccncc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1
CHEMBL158635,550.0,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1
CHEMBL184749,610.0,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(O)ccc12
CHEMBL451201,630.0,N#Cc1ccc([C@@H](c2coc3ccccc3c2=O)n2ccnc2)cc1
CHEMBL224649,680.0,O=c1ccc2ccc(Cn3ccnc3)cc2o1
CHEMBL57513,680.0,C(\Cn1ccnc1)=C1\CCCc2sccc21
CHEMBL225178,760.0,O=c1cc(OCCn2ccnc2)c2ccccc2o1
CHEMBL192306,770.0,COc1ccc2c(=O)c(-c3ccccc3)c(-n3ccnc3)oc2c1
CHEMBL78322,940.0,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12
CHEMBL307160,970.0,O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12
CHEMBL351167,1100.0,O=c1ccoc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12
CHEMBL224228,1130.0,O=c1ccc2cc(Cn3ccnc3)ccc2o1
CHEMBL298720,1380.0,c1cc2ccc(Cn3ccnc3)cc2cn1
CHEMBL185809,1600.0,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccncc3)oc2c1
CHEMBL377626,1800.0,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(C#N)cc3)oc2c1
CHEMBL189472,2000.0,COc1ccc(-c2c(-n3ccnc3)oc3cc(OC)ccc3c2=O)cc1
CHEMBL427247,2100.0,O=c1cc(Cn2ccnc2)c2ccccc2o1
CHEMBL161530,2100.0,O=c1ccoc2c(Cn3ccnc3)ccc(Br)c12
CHEMBL442373,2300.0,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12
CHEMBL56059,2400.0,C(\Cn1ccnc1)=C1/CCCc2occc21
CHEMBL387892,2820.0,COc1ccc2cc(Cn3ccnc3)c(=O)oc2c1
CHEMBL225447,2850.0,c1ccc2c(c1)-c1ccccc1C2n1ccnc1
CHEMBL184051,3000.0,COc1ccc2c(=O)c(-c3ccc(C)cc3)c(SCc3ccncc3)oc2c1
CHEMBL299066,3060.0,c1cc2cc(-n3ccnc3)ccc2cn1
CHEMBL361653,3100.0,COc1ccc(-c2c(SCc3ccncc3)oc3cc(OC)ccc3c2=O)cc1
CHEMBL460382,3560.0,c1cc(CCn2ccnc2)c2ccsc2c1
CHEMBL364326,3600.0,O=c1c(-c2ccccc2)c(SCc2cccnc2)oc2cc(O)ccc12
CHEMBL388604,3600.0,COc1ccc2c(Cn3cncn3)cc(=O)oc2c1
CHEMBL157925,3700.0,O=c1ccoc2cc(Cn3cnnc3)ccc12
CHEMBL55558,3900.0,C(\Cn1ccnc1)=C1/CCCc2sccc21
CHEMBL376371,4000.0,c1ccc(C2(n3cncn3)c3ccccc3-c3ccccc32)cc1
CHEMBL209047,4100.0,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(Br)cc3)oc2c1
CHEMBL189274,4700.0,COc1ccc(-c2c(-n3ccnc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1
CHEMBL224786,5130.0,O=c1oc2ccccc2c(Cn2ccnc2)c1-c1ccccc1
CHEMBL185819,9200.0,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3cccnc3)oc2c1
CHEMBL448463,17000.0,COc1ccc2c(c1)CCC(CC1C=NC=N1)=C2C
CHEMBL190099,18000.0,COc1ccc2c(=O)c(-c3ccccc3)c(-n3cncn3)oc2c1
CHEMBL387518,26600.0,O=C1c2ccccc2-c2nnc(Cn3ccnc3)cc21
CHEMBL190208,50000.0,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3nnc[nH]3)oc2c1
CHEMBL191488,50000.0,COc1ccc2c(=O)c(-c3ccccc3)c(Sc3ncc[nH]3)oc2c1
CHEMBL362906,100000.0,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccccn3)oc2c1
CHEMBL522733,55.0,COc1ccc(C(c2cc3c(cc2O)OCO3)n2ccnc2)cc1
CHEMBL482693,98490.0,Cc1cc(=O)[nH]c2c3c(ccc12)OCO3
CHEMBL450666,98400.0,Cc1cc(=O)n(C)c2c1C(=O)C=CC2=O
CHEMBL476126,91290.0,COc1cc(OC)c2[nH]c(=O)cc(C)c2c1
CHEMBL424414,125700.0,Cc1cc(=O)[nH]c2ccccc12
CHEMBL60376,115600.0,Cc1cc(=O)n(C)c2ccccc12
CHEMBL453417,105800.0,COc1cccc2c(C)cc(=O)[nH]c12
CHEMBL503538,31500.0,COc1ccc2c(C)cc(=O)[nH]c2c1OC
CHEMBL493174,26800.0,COc1ccc(OC)c2c(C)cc(=O)[nH]c12
CHEMBL454226,18470.0,COc1cc2c(C)cc(=O)[nH]c2c(OC)c1OC
CHEMBL493181,14800.0,COc1cc(OC)c2[nH]c(=O)cc(C)c2c1OC
CHEMBL453233,5760.0,COc1ccc2c(C)cc(=O)n(C)c2c1OC
CHEMBL493182,5680.0,COc1c(OC)c(OC)c2c(C)cc(=O)[nH]c2c1OC
CHEMBL492762,3920.0,COc1cc(=O)n(C)c2c3c(ccc12)OCO3
CHEMBL492382,2720.0,COc1cc2c(C)cc(=O)n(C)c2c(OC)c1OC
CHEMBL506858,2020.0,COc1cccc2c(C)cc(=O)n(C)c12
CHEMBL492763,1250.0,Cc1cc(=O)n(C)c2c3c(ccc12)OCO3
CHEMBL490867,960.0,COc1ccc(OC)c2c1c(C)cc(=O)n2C
CHEMBL493173,960.0,COc1cc(OC)c2c(c1)c(C)cc(=O)n2C
CHEMBL455593,760.0,COc1c(OC)c(OC)c2c(c(C)cc(=O)n2C)c1OC
CHEMBL488,270.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL449065,100.0,COc1cc(OC)c2c(c(C)cc(=O)n2C)c1OC
CHEMBL494713,38.0,COc1ccc(Cc2cc3cc(OC)ccc3cc2-c2cccnc2)cc1
CHEMBL9298,30.0,N#Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL462879,5200.0,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CCC(C)(C)O
CHEMBL260553,6900.0,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O
CHEMBL323197,20700.0,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C
CHEMBL454580,25100.0,CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O
CHEMBL260553,4970.0,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O
CHEMBL389924,600.0,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O
CHEMBL389924,62000.0,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O
CHEMBL389924,40950.0,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O
CHEMBL451532,5000.0,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
CHEMBL157101,3000.0,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL252642,340.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
CHEMBL253570,11000.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12
CHEMBL164,10000.0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL28,1000.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL478647,4590.0,CC(C)(C)c1ccc(CN(Cc2cccc3ccccc23)n2ccnc2)cc1
CHEMBL518586,870.0,Clc1ccc(CC(Cc2ccccc2)n2ccnc2)s1
CHEMBL475944,1070.0,Clc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)s1
CHEMBL514514,2490.0,Clc1ccc(CN(Cc2cccc3ccsc23)n2ccnc2)c(Cl)c1
CHEMBL475943,9960.0,c1ccc(CN(Cc2cccc3ccsc23)n2ccnc2)cc1
CHEMBL517347,320.0,Clc1ccc(CN(Cc2ccc(Cl)s2)n2ccnc2)c(Cl)c1
CHEMBL476143,1060.0,Clc1ccc(CN(Cc2ccccc2)n2ccnc2)s1
CHEMBL476979,1040.0,Clc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)s1
CHEMBL9298,50.0,N#Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL517816,9230.0,CC(C)(C)c1ccc(CN(Cc2cccs2)n2cncn2)cc1
CHEMBL478024,5060.0,CC(C)(C)c1ccc(CN(CC/C=C/c2ccccc2)n2cncn2)cc1
CHEMBL478023,17300.0,Clc1ccc(CN(CC/C=C/c2ccccc2)n2cncn2)c(Cl)c1
CHEMBL491010,13040.0,C(=C/c1ccccc1)\CCN(Cc1cccc2ccccc12)n1cncn1
CHEMBL489360,260.0,Fc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(F)c1
CHEMBL489359,1240.0,Clc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(Cl)c1
CHEMBL490584,1680.0,COc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL521600,510.0,COc1ccccc1CC(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL523813,110.0,Fc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL522089,1320.0,Cc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL489189,1370.0,Fc1ccccc1CC(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL489188,1090.0,Clc1ccccc1CC(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL489187,1040.0,Cc1ccccc1CC(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL491222,950.0,c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL491023,1000.0,CC(C)(C)c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL523973,580.0,CC(C)(C)c1ccc(CN(Cc2cccs2)n2ccnc2)cc1
CHEMBL491825,1520.0,CC(C)(C)c1ccc(CN(Cc2ccc(Cl)cc2Cl)n2ccnc2)cc1
CHEMBL491824,350.0,Fc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(F)c1
CHEMBL490194,3650.0,Clc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)c(Cl)c1
CHEMBL491215,1530.0,COc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL491214,1510.0,COc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL491213,190.0,Fc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL491013,1180.0,Clc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL490187,2200.0,Cc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL489986,460.0,Fc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL521591,300.0,Clc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL490795,2960.0,Cc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1
CHEMBL490794,1200.0,c1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL516275,2160.0,CC(C)(C)c1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
CHEMBL478648,4000.0,Clc1ccc(CN(Cc2cccc3ccccc23)n2ccnc2)c(Cl)c1
CHEMBL8659,32700.0,CCCCCCCC/C=C\CCCCCCCC(=O)O
CHEMBL367149,33200.0,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
CHEMBL496634,16800.0,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O
CHEMBL460026,53200.0,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
CHEMBL15594,28200.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
CHEMBL8739,44200.0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
CHEMBL267476,48000.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
CHEMBL469260,11.5,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2ccnc2)cc1
CHEMBL1399,10.0,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
CHEMBL1444,11.5,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL488,29750.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL468419,30.0,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL513168,1620.0,N#Cc1ccc(C(c2cccc3[nH]ccc23)n2cncn2)cc1
CHEMBL468410,18.7,N#Cc1ccc(C(c2cccc3[nH]ccc23)n2ccnc2)cc1
CHEMBL512994,93.8,N#Cc1ccc(C(c2ccc3cc[nH]c3c2)n2cncn2)cc1
CHEMBL205177,19.3,N#Cc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1
CHEMBL480321,14.3,N#Cc1ccc([C@@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1
CHEMBL479942,3044.0,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1
CHEMBL1444,0.89,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
CHEMBL479559,3.2,N#Cc1ccc([C@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1
CHEMBL518761,3.0,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1
CHEMBL479551,12.0,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Cl)c2)n2cncn2)cc1
CHEMBL479366,13.0,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1
CHEMBL479928,43.0,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1Br
CHEMBL479737,99.0,NS(=O)(=O)Oc1cccc(C(c2cccc(OS(N)(=O)=O)c2)n2cncn2)c1
CHEMBL286738,300.0,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3
CHEMBL500976,3.4,N#Cc1ccc([C@@H](c2ccc(O)c(Br)c2)n2cncn2)cc1
CHEMBL453736,0.6,N#Cc1ccc([C@H](c2ccc(O)c(Br)c2)n2cncn2)cc1
CHEMBL481091,1.8,N#Cc1ccc(C(c2ccc(O)c(Br)c2)n2cncn2)cc1
CHEMBL479385,5.5,N#Cc1ccc(C(c2ccc(O)c(Cl)c2)n2cncn2)cc1
CHEMBL519937,7.2,N#Cc1ccc(C(c2ccc(O)cc2)n2cncn2)cc1
CHEMBL480516,215.0,COc1cc(C(c2ccc(O)c(OC)c2)n2cncn2)ccc1O
CHEMBL480515,169.0,COc1ccc(C(c2ccc(OC)c(O)c2)n2cncn2)cc1O
CHEMBL480451,10.0,Oc1ccc(C(c2ccc(O)c(Br)c2)n2cncn2)cc1Br
CHEMBL480514,178.0,Oc1ccc(C(c2ccc(O)cc2)n2cncn2)cc1
CHEMBL455832,2457.0,Oc1cccc(C(c2cccc(O)c2)n2cncn2)c1
CHEMBL481092,3.2,Cl.N#Cc1ccc([C@@H]2CCCc3cncn32)cc1
CHEMBL100749,2.59,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21
CHEMBL224060,44.2,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21
CHEMBL519436,1.38,Cn1nnc2ccc([C@@H](c3ccc(Cl)cc3)n3cncn3)cc21
CHEMBL480718,680.0,Cl.N#Cc1ccc([C@H]2CCCc3cncn32)cc1
CHEMBL365735,5700.0,c1cncc(-c2ccc3ccccc3c2)c1
CHEMBL362968,600.0,COc1ccc2cc(-c3cccnc3)ccc2c1
CHEMBL196796,36000.0,N#Cc1ccc2cc(-c3cccnc3)ccc2c1
CHEMBL9298,30.0,N#Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL13784,130.0,O=[N+]([O-])c1ccc(Cn2ccnc2)cc1
CHEMBL377770,880.0,Fc1ccc(Cn2ccnc2)cc1
CHEMBL441367,70.0,Clc1ccc(Cn2ccnc2)cc1
CHEMBL349822,1200.0,N#Cc1ccc(Cn2ccnc2)cc1
CHEMBL212741,24500.0,Cc1ccc(Cn2ccnc2)cc1
CHEMBL76904,70600.0,N#CC(C#N)=Cc1ccc(O)c(O)c1
CHEMBL441367,70.0,Clc1ccc(Cn2ccnc2)cc1
CHEMBL586557,24400.0,Cc1cc(O)c2c(c1-c1ccc3c(c1O)C(=O)C[C@](C)([C@@H]1OC(=O)C[C@@H]1C)O3)O[C@](C)([C@@H]1OC(=O)C[C@H]1O)CC2=O
CHEMBL576579,16500.0,Cc1cc2c(c(O)c1-c1ccc3c(c1O)C(=O)C[C@](C)([C@@H]1OC(=O)C[C@@H]1C)O3)C(=O)C[C@@](C)([C@@H]1OC(=O)C[C@H]1O)O2
CHEMBL157101,800.0,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
CHEMBL574960,9800.0,C[C@H]1C2=CC(=O)CCC(C)(O2)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12
CHEMBL572637,678.0,Cc1nc2c(cc1C#N)C(Nc1ccc(Cl)cc1)Oc1ccc([N+](=O)[O-])cc1-2
CHEMBL583989,15500.0,CC/C(=C1\C=CC(=O)S1)C(CC)c1ccc(OC(C)=O)cc1
CHEMBL582837,126000.0,CC1C(O)CC23COC(=O)C2=CCCC3C1(C)CCC1=CC(=O)OC1
CHEMBL583310,176000.0,CCCC(=O)Oc1cc(OC(=O)CCC)c2c(C)cc(=O)oc2c1
CHEMBL488,10000.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
CHEMBL132530,92.0,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
CHEMBL583076,274.0,CC1C2=CC(=O)CCC2(C)C2CCC3(C)C(=O)CCC3C12
